tipo_entidad,tipo_identificacion,num_identificacion,cod_eapb,nombre,cod_mpio
14,,900675033,768900932001,CERTIFIQUESE YA IPSSAS,76890
14,,805004542,768900984701,Hogar Juvenil Campesino de Yotoco,76890
14,,890300466,768920989302,Tecnoquimicas SA,76892
14,,890312036,768920684701,SINTRAMUNICIPIO DE YUMBO,76892
14,,900388600,768920955901,MAC JOHNSON CONTROLS COLOMBIA SAS,76892
14,,800249860,768920958301,EMPRESA DE ENERGIA DEL PACIFICO SA ESP,76892
14,,890307885,768920976401,Plasticos Especiales SA,76892
14,,800212407,768920976501,Tubos de Occidente SA,76892
14,,900438128,768920989401,lazos de amor por colombia,76892
14,,890307275,768920989501,INSTITUTO SANTA MARIA,76892
14,,900482687,768920999501,MM Packaging Colombia,76892
14,,805003626,768921018201,STF Group sa,76892
14,,800099903,768921025401,CARVAJAL EDUCACION SAS,76892
14,,860038537,768950987004,Fundacion Servicio de Orientacion Juvenil,76895
14,,800251482,970010000801,HOGARES DE PASO LA MALOKA SAS,97001
14,,900299882,970010000901,ANOS DORADOS ARMONIA Y SALUD ADAYS LTDA,97001
14,,18203611,970010001001,HOGAR DE PASO DEL VAUPES,97001
9,,830015870,471890143901,SISMEDICA LTDA,47189
9,NI,800079285,050341144301,CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE ANDES,05034
9,,900031904,052641387001,CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE ENTRERRIOS Antioquia,05264
9,,900783726,050011385301,salas emergencias sas,05001
9,,900858147,050011437801,serviambulancias 1ero de mayo sas,05001
9,,900751957,056311401601,SERVICIOS DE AMBULANCIAS TRANSMEDIC SAS,05631
9,,900798940,058371429501,logitransportes omi SAS,05837
9,,900709204,817360045301,ASISTIR MEDICAL SAS,81736
9,,900687956,080010387301,MEDICAL DYM SAS,08001
9,,900518413,080010388101,HATY VB MEDICAL SAS,08001
9,NI,900139876,110011939701,COLCHARTER LTDA,11001
9,NI,900402285,110012182301,ambucol sociedad por acciones simplificadas  ambucol sas,11001
9,,900565584,110012487601,HOME MEDICAL SERVICE LTDA,11001
9,,900690211,110012689001,HELP AND LIFE MEDICAL SAS,11001
9,,900746271,110012752601,SALUD BIOMEDERI SAS,11001
9,,900610463,110012791901,EMERGENCY MANAGEMENT TRAINING SAS,11001
9,,900782672,110012792601,EMERGENCY SERVICES ASSISTANCE ESA S A S,11001
9,,900078998,130010194701,AMBULANCIAS MEDICAS DEL ATLANTICO SAS,13001
9,,900649437,130010269702,IPS FENIX,13001
9,,900810776,130010271201,MEDICENTER SU SALUD IPS SAS,13001
9,,830015870,152380131902,SISMEDICA LTDA,15238
9,,800043036,152380231301,Junta Defensa Civil Duitama,15238
9,,900829806,150010224701,MEDICAL ASISTANCE SAS,15001
9,NI,810003064,171740181001,CUERPO DE BOMBEROS VOLUNTARIOS DE CHINCHINA,17174
9,,900859727,170010225601,GRUPO SERVIMED SAS,17001
9,,900752578,187530765001,ASISTENCIA VITAL DEL CAQUETA SAS,18753
9,,800195217,850010043801,CUERPO DE BOMBEROS VOLUNTARIOS DE YOPAL,85001
9,,830133470,850010387401,ALFA AMBULANCIAS LIMITADA,85001
9,,817001635,191420884401,Cuerpo de Bomberos Voluntarios de Caloto,19142
9,,800095091,192120884201,Cuerpo de Bomberos Voluntarios de Corinto Cauca,19212
9,,817000293,193000884101,CUERPO DE BOMBEROS VOLUNTARIOS DE GUACHENE CAUCA,19300
9,,900519279,190010857601,TS SALUD SAS,19001
9,,900298562,190010879101,ASISTENCIA MEDICA EN AMBULANCIA EU  ASISMEDA,19001
9,,900775849,190010879701,AMBULANCIA MARIA PAULA AMP SAS,19001
9,,900820671,196980882901,SERVICIO INTEGRAL EN SALUD Y RESCATE SAS,19698
9,,817004110,198450884301,CUERPO DE BOMBEROS VOLUNTARIOS DE VILLA RICA CAUCA,19845
9,,900561745,200110187801,ARM AMBULANCIAS SAS,20011
9,,900548575,207700178301,MULTISERVICIOS SAN MARTIN SAS,20770
9,,900649437,200010182301,IPS FENIX SAS,20001
9,,900078998,200010183301,AMBULANCIAS MEDICAS DEL ATLANTCIO SAS,20001
9,,900512334,271500100501,TRANSACUATICO K  M SAS,27150
9,NI,900572414,230010157301,SERVIAMBULANCIA DEL CARIBE SERVICIO DE AMBULANACIA PARTICULAR SAS,23001
9,,900711560,230010174001,MOVIRED VIDA SAS,23001
9,,900876675,230010180901,MEDICARE DEL CARIBE SAS,23001
9,,900779528,236700178601,MEDICMAX IPS SAS,23670
9,,900422678,251510250701,MEDICINA INTEGRAL AMBULATORIA MIA LIFE ADM,25151
9,,900530855,255720254801,A mas ambulancias y servicios sas,25572
9,NI,900641253,257540246601,AMBULANCIAS GRUPO SOATT SAS,25754
9,,830091697,257540249701,SERVICIOS BIOMEDICOS INGENIERIA LTDA CUYA SIGLA SERBIOMED LTDA,25754
9,,900741657,257540254601,ASISTENCIA VITAL INTEGRAL SAS,25754
9,,900688242,950010018501,DIGAL SOLUCION SALUD IPS SAS,95001
9,,900433404,410010160701,SOLUCIONES INTEGRALES INMEDIATAS NEIVA,41001
9,,891102076,415510124101,CUERPO DE BOMBEROS VOLUNTARIOS DE PITALITO,41551
9,,900017655,415510164501,EMPRESA UNIPERSONAL TM AMBULANCIAS,41551
9,,813012320,416150155601,CUERPO DE BOMBEROS VOLUNTARIOS DEL MUNICIPIO DE RIVERA,41615
9,,813005169,418070155701,CUERPO DE BOMBEROS VOLUNTARIOS DE TIMANA HUILA,41807
9,,824005609,470010117801,ASISTENCIA MEDICA INMEDIATA AMEDI SAS,47001
9,,900078998,470010123901,AMBULANCIAS MEDICAS DEL ATLANTICO SAS,47001
9,,900561745,470010128201,Gloria Cristina Remolina Chaparro,47001
9,,900536990,500060143504,MULTI DELTA SAS,50006
9,,900536990,503130143503,MULTI DELTA SAS,50313
9,NI,900624392,505680442801,ALTILLANURA AMBULANCIAS Y SERVICIOS MEDICOS,50568
9,,830015870,505730149301,SISMEDICA LTDA,50573
9,,900721639,520010229101,EMERGENCY AMBULANCIAS SAS,52001
9,,900521186,540010231501,TUR COLOMBIA LIMITED SERVICIO ESPECIAL SAS,54001
9,,900847790,544980237801,ASISMEDIC SAS,54498
9,,900739077,548100231301,SERVICIOS Y ASISTENCIAS INTEGRALES EN SALUD TIBU,54810
9,NI,891224775,860010036601,CRUZ ROJA SECCIONAL DEPARTAMENTAL DEL PUTUMAYO,86001
9,,900624003,865680067201,IPS EMERGENCIAS MEDICAS PUERTO ASIS SAS,86568
9,,900750014,680810288801,SERVICIOS DE SALUD LLANITO SAS,68081
9,,830507705,680810485001,Reliability Maintenance Services SA,68081
9,,890506440,680010452301,LINEAS AEREAS DEL NORTE DE SANTANDER LANS SAS,68001
9,,900785142,680010466701,MOVIL VIDA SAS,68001
9,,900236728,702150140602,GESTION INTEGRAL DE SERVICIOS Y PRODUCTOS INDUSTRIALES,70215
9,,900271188,707170152401,STARS ENERGY SERVICES SAS,70717
9,,900826807,700010163801,IPS TRASLADAR SAS,70001
9,,900886719,700010167001,IPS MEDICAL MOVIL SAS,70001
9,,900764881,732680246301,SERVIMEDIC JG SAS,73268
9,,900664191,730010241401,ASUSALUD INTEGRAL SAS,73001
9,,900381968,730010253301,URMEDICA COLOMBIA SAS,73001
9,,900677557,760010942401,VIDAMED AMBULANCIAS SAS,76001
9,,900723866,760010942501,SERVICIO EMERGENCIA BASICA INMEDIATA SAS,76001
9,,900732622,760010957901,AMBULANCIAS SPI SAS,76001
9,,900716924,760010963801,inmediata asistencia medica SAS,76001
9,,900744003,760010969201,SOPORTE ATENCION Y RESCATE SAS,76001
9,,900721639,760010976201,EMERGENCY AMBULANCIAS SAS,76001
9,,900770546,760010986401,MEDIC AMB SAS,76001
9,,900785108,760010988801,CUIDADO DE VIDA SAS,76001
9,,900792610,760010989801,HOSPITAL A CASA,76001
9,,900807234,760010999101,Ambulancias Traumamedic SAS,76001
9,,900811797,760010999401,HERROTA  ASOCIADOS SAS,76001
9,,900813537,760011001601,ZB  ASOCIADOS SAS,76001
9,,900565765,760011005801,Junta Defensa Civil Operativa Norte,76001
9,,900832526,760011007901,EMERGENCIA MEDICA ESPECIALIZADA SAS,76001
9,,900792417,760011009401,RED DE URGENCIAS DE LA COSTA PACIFICA S A S,76001
9,,900849021,760011016101,TAI TRASLADO ASISTENCIAL INMEDIATO SAS,76001
9,,890326029,760011016601,JDC El Troncal,76001
9,,900856841,760011025301,AMBUMEDICA CALI VALLE SAS,76001
9,,900795432,761470988901,AMBULANCIAS DE VAL SAS,76147
9,,900428623,765200829201,ambulancias emermedic sas,76520
9,,900530855,768341015301,A Ambulancias y servicios sas,76834
3,NI,804002105,ESS133,COOPERATIVA DE SALUD COMUNITARIACOMPARTA,0
2,,SD,0500000000,SECRETARIA SECCIONAL DE SALUD DE ANTIOQUIA,05001
2,,SD,0500100000,Secretaria de Seguridad Social Municipal de Medellin,05001
2,,SD,0500200000,Municipal de ABEJORRAL,05002
2,,SD,0500400000,Municipal de ABRIAQUI,05004
2,,SD,0502100000,Municipal de ALEJANDRIA,05021
2,,SD,0503000000,Municipal de AMAGA,05030
2,,SD,0503100000,Municipal de AMALFI,05031
2,,SD,0503400000,Municipal de ANDES,05034
2,,SD,0503600000,Municipal de ANGELOPOLIS,05036
2,,SD,0503800000,Municipal de ANGOSTURA,05038
2,,SD,0504000000,Municipal de ANORI,05040
2,,SD,0504200000,Municipal de ANTIOQUIA,05042
2,,SD,0504400000,Municipal de ANZA,05044
2,,SD,0504500000,Municipal de APARTADO,05045
2,,SD,0505100000,Municipal de ARBOLETES,05051
2,,SD,0505500000,Municipal de ARGELIA,05055
2,,SD,0505900000,Municipal de ARMENIA,05059
2,,SD,0507900000,Municipal de BARBOSA,05079
2,,SD,0508600000,Municipal de BELMIRA,05086
2,,SD,0508800000,Municipal de BELLO,05088
2,,SD,0509100000,Municipal de BETANIA,05091
2,,SD,0509300000,Municipal de BETULIA,05093
2,,SD,0510100000,Municipal de BOLIVAR,05101
2,,SD,0510700000,Municipal de BRICENO,05107
2,,SD,0511300000,Municipal de BURITICA,05113
2,,SD,0512000000,Municipal de CACERES,05120
2,,SD,0512500000,Municipal de CAICEDO,05125
2,,SD,0512900000,Municipal de CALDAS,05129
2,,SD,0513400000,Municipal de CAMPAMENTO,05134
S,,860007336,CCFC10,COLSUBSIDIO EPS,11001
2,,SD,0513800000,Municipal de CANASGORDAS,05138
2,,SD,0514200000,Municipal de CARACOLI,05142
2,,SD,0514500000,Municipal de CARAMANTA,05145
2,,SD,0514700000,Municipal de CAREPA,05147
2,,SD,0514800000,Municipal de CARMEN DE VIBORAL,05148
2,,SD,0515000000,Municipal de CAROLINA,05150
2,,SD,0515400000,Municipal de CAUCASIA,05154
2,,SD,0517200000,Municipal de CHIGORODO,05172
2,,SD,0519000000,Municipal de CISNEROS,05190
2,,SD,0519700000,Municipal de COCORNA,05197
2,,SD,0520600000,Municipal de CONCEPCION,05206
2,,SD,0520900000,Municipal de CONCORDIA,05209
2,,SD,0521200000,Municipal de COPACABANA,05212
2,,SD,0523400000,Municipal de DABEIBA,05234
2,,SD,0523700000,Municipal de DONMATIAS,05237
2,,SD,0524000000,Municipal de EBEJICO,05240
2,,SD,0525000000,Municipal de EL BAGRE,05250
2,,SD,0526400000,Municipal de ENTRERRIOS,05264
2,,SD,0526600000,Municipal de ENVIGADO,05266
2,,SD,0528200000,Municipal de FREDONIA,05282
2,,SD,0528400000,Municipal de FRONTINO,05284
2,,SD,0530600000,Municipal de GIRALDO,05306
2,,SD,0530800000,Municipal de GIRARDOTA,05308
2,,SD,0531000000,Municipal de GOMEZ PLATA,05310
2,,SD,0531300000,Municipal de GRANADA,05313
2,,SD,0531500000,Municipal de GUADALUPE,05315
2,,SD,0531800000,Municipal de GUARNE,05318
2,,SD,0532100000,Municipal de GUATAPE,05321
2,,SD,0534700000,Municipal de HELICONIA,05347
2,,SD,0535300000,Municipal de HISPANIA,05353
2,,SD,0536000000,Municipal de ITAGUI,05360
2,,SD,0536100000,Municipal de ITUANGO,05361
2,,SD,0536400000,Municipal de JARDIN,05364
2,,SD,0536800000,Municipal de JERICO,05368
2,,SD,0537600000,Municipal de LA CEJA DEL TAMBO,05376
2,,SD,0538000000,Municipal de LA ESTRELLA,05380
2,,SD,0539000000,Secretaria de LA PINTADA,05390
2,,SD,0540000000,Municipal de LA UNION,05400
2,,SD,0541100000,Municipal de LIBORINA,05411
2,,SD,0542500000,Municipal de MACEO,05425
2,,SD,0544000000,Municipal de MARINILLA,05440
2,,SD,0546700000,Municipal de MONTEBELLO,05467
2,,SD,0547500000,Secretaria de MURINDO,05475
2,,SD,0548000000,Municipal de MUTATA,05480
2,,SD,0548300000,Municipal de NARINO,05483
2,,SD,0549000000,Municipal de NECOCLI,05490
2,,SD,0549500000,Municipal de NECHI,05495
2,,SD,0550100000,Municipal de OLAYA,05501
2,,SD,0554100000,Municipal de PENOL,05541
2,,SD,0554300000,Municipal de PEQUE,05543
2,,SD,0557600000,Municipal de PUEBLORRICO,05576
2,,SD,0557900000,Municipal de PUERTO BERRIO,05579
2,,SD,0558500000,Municipal de PUERTO NARE,05585
2,,SD,0559100000,Municipal de PUERTO TRIUNFO,05591
2,,SD,0560400000,Municipal de REMEDIOS,05604
2,,SD,0560700000,Municipal de RETIRO,05607
2,,SD,0561500000,Municipal de RIONEGRO,05615
2,,SD,0562800000,Municipal de SABANALARGA,05628
2,,SD,0563100000,Municipal de SABANETA,05631
2,,SD,0564200000,Municipal de SALGAR,05642
2,,SD,0564700000,Municipal de SN ANDRES DE CUERQUIA,05647
2,,SD,0564900000,Municipal de SAN CARLOS,05649
2,,SD,0565200000,Municipal de SAN FRANCISCO,05652
2,,SD,0565600000,Municipal de SAN JERONIMO,05656
2,,SD,0565800000,Municipal de SAN JOSE DE LA MONTANA,05658
2,,SD,0565900000,Municipal de SAN JUAN DE URABA,05659
2,,SD,0566000000,Municipal de SAN LUIS,05660
2,,SD,0566400000,Municipal de SN PEDRO DE LOS MILAGROS,05664
2,,SD,0566500000,Municipal de SAN PEDRO DE URABA,05665
2,,SD,0566700000,Municipal de SAN RAFAEL,05667
2,,SD,0567000000,Municipal de SAN ROQUE,05670
2,,SD,0567400000,Municipal de SAN VICENTE,05674
2,,SD,0567900000,Municipal de SANTA BARBARA,05679
2,,SD,0568600000,Municipal de SANTA ROSA DE OSOS,05686
2,,SD,0569000000,Municipal de SANTO DOMINGO,05690
2,,SD,0569700000,Municipal de SANTUARIO,05697
2,,SD,0573600000,Municipal de SEGOVIA,05736
2,,SD,0575600000,Municipal de SONSON,05756
2,,SD,0576100000,Secretaria de SOPETRAN,05761
2,,SD,0578900000,Municipal de TAMESIS,05789
2,,SD,0579000000,Secretaria de TARAZA,05790
2,,SD,0579200000,Municipal de TARSO,05792
2,,SD,0580900000,Municipal de TITIRIBI,05809
2,,SD,0581900000,Municipal de TOLEDO,05819
2,,SD,0583700000,Municipal de TURBO,05837
2,,SD,0584200000,Municipal de URAMITA,05842
2,,SD,0584700000,Municipal de URRAO,05847
2,,SD,0585400000,Municipal de VALDIVIA,05854
2,,SD,0585600000,Municipal de VALPARAISO,05856
2,,SD,0585800000,Municipal de VEGACHI,05858
2,,SD,0586100000,Municipal de VENECIA,05861
2,,SD,0587300000,Secretaria de VIGIA DEL FUERTE,05873
2,,SD,0588500000,Municipal de YALI,05885
2,,SD,0588700000,Municipal de YARUMAL,05887
2,,SD,0589000000,Municipal de YOLOMBO,05890
2,,SD,0589300000,Municipal de YONDO,05893
2,,SD,0589500000,Municipal de ZARAGOZA,05895
2,,SD,0800000000,SECRETARIA DEPARTAMENTAL DE SALUD DEL ATLANTICO,08001
2,,SD,0800100000,Secretaria de Salud Distrital de Barranquilla,08001
2,,SD,0807800000,Municipal de BARANOA,08078
2,,SD,0813700000,Municipal de CAMPO DE LA CRUZ,08137
2,,SD,0814100000,Municipal de CANDELARIA,08141
2,,SD,0829600000,Municipal de GALAPA,08296
2,,SD,0837200000,Secretaria de JUAN DE ACOSTA,08372
2,,SD,0842100000,Municipal de LURUACO,08421
2,,SD,0843300000,Municipal de MALAMBO,08433
2,,SD,0843600000,Municipal de MANATi,08436
2,,SD,0852000000,Municipal de PALMAR DE VARELA,08520
2,,SD,0854900000,Secretaria de PIOJO,08549
2,,SD,0855800000,Municipal de POLONUEVO,08558
2,,SD,0856000000,Secretaria de PONEDERA,08560
2,,SD,0857300000,Municipal de PUERTO COLOMBIA,08573
2,,SD,0860600000,Municipal de REPELoN,08606
2,,SD,0863400000,Municipal de SABANAGRANDE,08634
2,,SD,0863800000,Municipal de SABANALARGA,08638
2,,SD,0867500000,Secretaria de SANTA LUCIA,08675
2,,SD,0868500000,Secretaria de SANTO TOMAS,08685
2,,SD,0875800000,Municipal de SOLEDAD,08758
2,,SD,0877000000,Municipal de SUAN,08770
2,,SD,0883200000,Secretaria de TUBARA,08832
2,,SD,0884900000,Municipal de USIACURi,08849
2,,SD,1100100000,SECRETARIA DISTRITAL DE SALUD DE BOGOTA DC,11001
2,,SD,1300000000,INSTITUTO SECCIONAL DE SALUD DE BOLIVAR,13001
2,,SD,1300100000,SECRETARIA DE SALUD DISTRITAL DE CARTAGENA,13001
2,,SD,1300600000,Municipal de ACHi,13006
2,,SD,1303000000,Municipal de ALTOS DEL ROSARIO,13030
2,,SD,1304200000,Municipal de ARENAL,13042
2,,SD,1305200000,Municipal de ARJONA,13052
2,,SD,1306200000,Secretaria de ARROYOHONDO,13062
2,,SD,1307400000,Municipal de BARRANCO DE LOBA,13074
2,,SD,1314000000,Municipal de CALAMAR,13140
2,,SD,1316000000,Secretaria de CANTAGALLO,13160
2,,SD,1318800000,Municipal de CICUCO,13188
2,,SD,1321200000,Secretaria de CORDOBA,13212
2,,SD,1322200000,Secretaria de CLEMENCIA,13222
2,,SD,1324400000,Municipal de EL CARMEN DE BOLiVAR,13244
2,,SD,1324800000,Secretaria de EL GUAMO,13248
2,,SD,1326800000,Municipal de EL PENoN,13268
2,,SD,1330000000,Municipal de HATILLO DE LOBA,13300
2,,SD,1343000000,Municipal de MAGANGUe,13430
2,,SD,1343300000,Municipal de MAHATES,13433
2,,SD,1344000000,Municipal de MARGARITA,13440
2,,SD,1344200000,Secretaria de MARIA LA BAJA,13442
2,,SD,1345800000,Municipal de MONTECRISTO,13458
2,,SD,1346800000,Municipal de MOMPoS,13468
2,,SD,1347300000,Municipal de MORALES,13473
2,,SD,1354900000,Municipal de PINILLOS,13549
2,,SD,1358000000,Secretaria de REGIDOR,13580
2,,SD,1360000000,Municipal de RiO VIEJO,13600
2,,SD,1362000000,Secretaria de SAN CRISTOBAL,13620
2,,SD,1364700000,Municipal de SAN ESTANISLAO,13647
2,,SD,1365000000,Municipal de SAN FERNANDO,13650
2,,SD,1365400000,Municipal de SAN JACINTO,13654
2,,SD,1365500000,Municipal de SAN JACINTO DEL CAUCA,13655
2,,SD,1365700000,Municipal de SAN JUAN NEPOMUCENO,13657
2,,SD,1366700000,Municipal de SAN MARTiN DE LOBA,13667
2,,SD,1367000000,Municipal de SAN PABLO,13670
2,,SD,1367300000,Municipal de SANTA CATALINA,13673
2,,SD,1368300000,Municipal de SANTA ROSA,13683
2,,SD,1368800000,Municipal de SANTA ROSA DEL SUR,13688
2,,SD,1374400000,Municipal de SIMITi,13744
2,,SD,1376000000,Municipal de SOPLAVIENTO,13760
2,,SD,1378000000,Municipal de TALAIGUA NUEVO,13780
2,,SD,1381000000,Municipal de TIQUISIO,13810
2,,SD,1383600000,Municipal de TURBACO,13836
2,,SD,1383800000,Municipal de TURBANa,13838
2,,SD,1387300000,Secretaria de VILLANUEVA,13873
2,,SD,1389400000,Municipal de ZAMBRANO,13894
2,,SD,1500000000,SECRETARIA DEPARTAMENTAN DE SALUD DE BOYACA,15001
2,,SD,1500100000,Secretaria de TUNJA,15001
2,,SD,1502200000,Secretaria de ALMEIDA,15022
2,,SD,1504700000,Secretaria de AQUITANIA,15047
2,,SD,1505100000,Secretaria de ARCABUCO,15051
2,,SD,1508700000,Secretaria de BELEN,15087
2,,SD,1509000000,Secretaria de BERBEO,15090
2,,SD,1509200000,Secretaria de BETEITIVA,15092
2,,SD,1509700000,Secretaria de BOAVITA,15097
2,,SD,1510400000,Secretaria de BOYACA,15104
2,,SD,1510600000,Secretaria de BRICENO,15106
2,,SD,1510900000,Secretaria de BUENAVISTA,15109
2,,SD,1511400000,Secretaria de BUSBANZA,15114
2,,SD,1513100000,Secretaria de CALDAS,15131
2,,SD,1513500000,Secretaria de CAMPOHERMOSO,15135
2,,SD,1516200000,Secretaria de CERINZA,15162
2,,SD,1517200000,Secretaria de CHINAVITA,15172
2,,SD,1517600000,Secretaria de CHIQUINQUIRA,15176
2,,SD,1518000000,Secretaria de CHISCAS,15180
2,,SD,1518300000,Secretaria de CHITA,15183
2,,SD,1518500000,Secretaria de CHITARAQUE,15185
2,,SD,1518700000,Secretaria de CHIVATA,15187
2,,SD,1518900000,Secretaria de CIENAGA,15189
2,,SD,1520400000,Secretaria de COMBITA,15204
2,,SD,1521200000,Secretaria de COPER,15212
2,,SD,1521500000,Secretaria de CORRALES,15215
2,,SD,1521800000,Secretaria de COVARACHIA,15218
2,,SD,1522300000,Secretaria de CUBARA,15223
2,,SD,1522400000,Secretaria de CUCAITA,15224
2,,SD,1522600000,Secretaria de CUITIVA,15226
2,,SD,1523200000,Secretaria de CHIQUIZA,15232
2,,SD,1523600000,Secretaria de CHIVOR,15236
2,,SD,1523800000,Secretaria de DUITAMA,15238
2,,SD,1524400000,Secretaria de EL COCUY,15244
2,,SD,1524800000,Secretaria de EL ESPINO,15248
2,,SD,1527200000,Secretaria de FIRAVITOBA,15272
2,,SD,1527600000,Secretaria de FLORESTA,15276
2,,SD,1529300000,Secretaria de GACHANTIVA,15293
2,,SD,1529600000,Secretaria de GAMEZA,15296
2,,SD,1529900000,Secretaria de GARAGOA,15299
2,,SD,1531700000,Secretaria de GUACAMAYAS,15317
2,,SD,1532200000,Secretaria de GUATEQUE,15322
2,,SD,1532500000,Secretaria de GUAYATA,15325
2,,SD,1533200000,Secretaria de GICAN,15332
2,,SD,1536200000,Secretaria de IZA,15362
2,,SD,1536700000,Secretaria de JENESANO,15367
2,,SD,1536800000,Secretaria de JERICO,15368
2,,SD,1537700000,Secretaria de LABRANZAGRANDE,15377
2,,SD,1538000000,Secretaria de LA CAPILLA,15380
2,,SD,1540100000,Secretaria de LA VICTORIA,15401
2,,SD,1540300000,Secretaria de LA UVITA,15403
2,,SD,1540700000,Secretaria de VILLA de leyva,15407
2,,SD,1542500000,Secretaria de MACANAL,15425
2,,SD,1544200000,Secretaria de MARIPI,15442
2,,SD,1545500000,Secretaria de MIRAFLORES,15455
2,,SD,1546400000,Secretaria de MONGUA,15464
2,,SD,1546600000,Secretaria de MONGUI,15466
2,,SD,1546900000,Secretaria de MONIQUIRA,15469
2,,SD,1547600000,Secretaria de MOTAVITA,15476
2,,SD,1548000000,Secretaria de MUZO,15480
2,,SD,1549100000,Secretaria de NOBSA,15491
2,,SD,1549400000,Secretaria de NUEVO COLON,15494
2,,SD,1550000000,Secretaria de OICATA,15500
2,,SD,1550700000,Secretaria de OTANCHE,15507
2,,SD,1551100000,Secretaria de PACHAVITA,15511
2,,SD,1551400000,Secretaria de PAEZ,15514
2,,SD,1551600000,Secretaria de PAIPA,15516
2,,SD,1551800000,Secretaria de PAJARITO,15518
2,,SD,1552200000,Secretaria de PANQUEBA,15522
2,,SD,1553100000,Municipal de PAUNA,15531
2,,SD,1553300000,Secretaria de PAYA,15533
2,,SD,1553700000,Secretaria de PAZ DE RIO,15537
2,,SD,1554200000,Secretaria de PESCA,15542
2,,SD,1555000000,Secretaria de PISBA,15550
2,,SD,1557200000,Secretaria de PUERTO BOYACA,15572
2,,SD,1558000000,Municipal de QUiPAMA,15580
2,,SD,1559900000,Secretaria de RAMIRIQUI,15599
2,,SD,1560000000,Secretaria de RAQUIRA,15600
2,,SD,1562100000,Secretaria de RONDON,15621
2,,SD,1563200000,Secretaria de SABOYA,15632
2,,SD,1563800000,Secretaria de SACHICA,15638
2,,SD,1564600000,Secretaria de SAMACA,15646
2,,SD,1566000000,Secretaria de SAN EDUARDO,15660
2,,SD,1566400000,Secretaria de SAN JOSE DE PARE,15664
2,,SD,1566700000,Secretaria de SAN LUIS DE GACENO,15667
2,,SD,1567300000,Secretaria de SAN MATEO,15673
2,,SD,1567600000,Secretaria de SAN MIGUEL DE SEMA,15676
2,,SD,1568100000,Secretaria de SAN PABLO DE BORBUR,15681
2,,SD,1568600000,Secretaria de SANTANA,15686
2,,SD,1569000000,Secretaria de SANTA MARIA,15690
2,,SD,1569300000,Secretaria de SANTA ROSA DE VITERBO,15693
2,,SD,1569600000,Secretaria de SANTA SOFIA,15696
2,,SD,1572000000,Secretaria de SATIVANORTE,15720
2,,SD,1572300000,Secretaria de SATIVASUR,15723
2,,SD,1574000000,Secretaria de SIACHOQUE,15740
2,,SD,1575300000,Secretaria de SOATA,15753
2,,SD,1575500000,Secretaria de SOCOTA,15755
2,,SD,1575700000,Secretaria de SOCHA,15757
2,,SD,1575900000,Secretaria de SOGAMOSO,15759
2,,SD,1576100000,Secretaria de SOMONDOCO,15761
2,,SD,1576200000,Secretaria de SORA,15762
2,,SD,1576300000,Secretaria de SOTAQUIRA,15763
2,,SD,1576400000,Secretaria de SORACA,15764
2,,SD,1577400000,Secretaria de SUSACON,15774
2,,SD,1577600000,Secretaria de SUTAMARCHAN,15776
2,,SD,1577800000,Secretaria de SUTATENZA,15778
2,,SD,1579000000,Secretaria de TASCO,15790
2,,SD,1579800000,Secretaria de TENZA,15798
2,,SD,1580400000,Secretaria de TIBANA,15804
2,,SD,1580600000,Secretaria de TIBASOSA,15806
2,,SD,1580800000,Secretaria de TINJACA,15808
2,,SD,1581000000,Secretaria de TIPACOQUE,15810
2,,SD,1581400000,Secretaria de TOCA,15814
2,,SD,1581600000,Secretaria de TOGI,15816
2,,SD,1582000000,Secretaria de TOPAGA,15820
2,,SD,1582200000,Secretaria de TOTA,15822
2,,SD,1583200000,Secretaria de TUNUNGUA,15832
2,,SD,1583500000,Secretaria de TURMEQUE,15835
2,,SD,1583700000,Secretaria de TUTA,15837
2,,SD,1583900000,Secretaria de TUTAzA,15839
2,,SD,1584200000,Secretaria de UMBITA,15842
2,,SD,1586100000,Municipal de VENTAQUEMADA,15861
2,,SD,1587900000,Secretaria de VIRACACHA,15879
2,,SD,1589700000,Secretaria de ZETAQUIRA,15897
2,,SD,1700000000,DIRECCION SECCIONAL DE SALUD DE CALDAS,17001
2,,SD,1700100000,Secretaria de Salud Municipal de MANIZALES,17001
2,,SD,1701300000,Municipal de AGUADAS,17013
2,,SD,1704200000,Municipal de ANSERMA,17042
2,,SD,1705000000,Secretaria de ARANZAZU,17050
2,,SD,1708800000,Municipal de BELALCaZAR,17088
2,,SD,1717400000,Municipal de CHINCHINa,17174
2,,SD,1727200000,Municipal de FILADELFIA,17272
2,,SD,1738000000,Municipal de LA DORADA,17380
2,,SD,1738800000,Municipal de LA MERCED,17388
2,,SD,1743300000,Municipal de MANZANARES,17433
2,,SD,1744200000,Secretaria de MARMATO,17442
2,,SD,1744400000,Secretaria de MARQUETALIA,17444
2,,SD,1744600000,Secretaria de MARULANDA,17446
2,,SD,1748600000,Secretaria de NEIRA,17486
2,,SD,1749500000,Secretaria de NORCASIA,17495
2,,SD,1751300000,Municipal de PaCORA,17513
2,,SD,1752400000,Municipal de PALESTINA,17524
2,,SD,1754100000,Municipal de PENSILVANIA,17541
2,,SD,1761400000,Municipal de RIOSUCIO,17614
2,,SD,1761600000,Secretaria de RISARALDA,17616
